Order Index,Order-in Time,Rider Index,Rider Arrives at Restaurant,Order Delivered Time,Waiting Time,DT
3665,109564,18,109926.581,110095.1737,531.1736519,
3666,109602,12,109965.0588,110755.5951,1153.595129,
3667,109629,31,110186.6645,110853.2478,1224.247843,
3668,109663,25,110418.3502,110861.2599,1198.259947,
3669,109690,30,110299.38,111069.4047,1379.404688,
3670,109717,18,110380.8571,111207.4386,1490.438632,
3671,109746,6,110391.8614,110950.44,1204.439993,
3672,109774,0,110567.8161,110916.063,1142.062981,
3673,109812,24,110458.0975,110840.2938,1028.293801,
3674,109846,24,109942.3016,110600.2321,754.2320689,
3675,109881,14,110240.7805,111217.1554,1336.155378,
3676,109910,24,110294.194,110780.0677,870.0677036,
3677,109942,1,110347.4442,110901.0081,959.0081086,
3678,109979,2,110137.9551,110734.6323,755.6323448,
3679,110000,16,110762.1155,111396.5042,1396.504159,
3680,110031,29,110615.1344,111277.9504,1246.950367,
3681,110050,9,110577.4134,111180.489,1130.48902,
3682,110082,23,110414.0512,111122.2776,1040.277633,
3683,110130,5,110261.1015,111222.6768,1092.676786,
3684,110163,26,110463.2986,110894.2878,731.2877784,
3685,110186,20,110559.6938,111050.89,864.8899746,
3686,110213,15,110624.3405,110951.7378,738.7378037,
3687,110249,15,110957.0749,111494.5225,1245.522527,
3688,110279,11,110383.0616,111504.8883,1225.888305,
3689,110309,3,110414.119,110901.8004,592.8003945,
3690,110342,15,110879.4477,111559.4477,1217.447672,
3691,110368,23,110783.4288,111592.1142,1224.114202,
3692,110401,13,110545.5773,111866.6282,1465.628244,
3693,110430,10,111066.1335,111816.8665,1386.866511,
3694,110464,24,110605.6419,111303.6381,839.6380997,
3695,110496,4,111176.849,111544.5078,1048.507832,
3696,110533,1,111096.217,111446.907,913.9069907,
3697,110568,28,110777.8619,111601.2729,1033.272881,
3698,110594,21,110830.2245,111266.5916,672.5915781,
3699,110612,8,111044.4558,111434.4622,822.4621883,
3700,110640,8,111378.4233,112449.6142,1809.614246,
3701,110670,8,110932.2747,112200.0649,1530.06491,
3702,110701,27,110846.279,111593.1115,892.1115414,
3703,110733,19,110787.0833,111748.6533,1015.653259,
3704,110762,2,110871,112181.6024,1419.60235,
3705,110791,3,111006.1623,111707.5311,916.5311282,
3706,110824,6,111102.1702,111516.4742,692.4742246,
3707,110857,25,111218.0872,112132.0141,1275.014124,
3708,110888,0,111204.689,112094.0592,1206.059174,
3709,110913,26,111343.935,112366.3914,1453.391386,
3710,110943,31,111029.2786,111824.7082,881.7082468,
3711,110976,21,111128.2935,111887.1445,911.1444939,
3712,111004,5,111558.5771,112701.0076,1697.007618,
3713,111036,14,111356.2108,112450.8125,1414.812459,
3714,111065,18,111477.0532,112258.0331,1193.033061,
3715,111089,11,111602.6073,112635.513,1546.513042,
3716,111124,4,111693.007,112475.2943,1351.294297,
3717,111158,20,111432.5542,112009.2906,851.2905809,
3718,111188,1,111812.754,112652.5993,1464.599335,
3719,111212,27,111965.6192,112597.4435,1385.443524,
3720,111238,9,111415.8679,112591.8076,1353.807553,
3721,111263,24,111447.0396,112511.448,1248.44798,
3722,111288,12,111895.4743,111937.0675,649.067548,
3723,111320,12,111659.9292,112430.8395,1110.839539,
3724,111349,15,112139.6972,112803.2949,1454.29493,
3725,111381,8,111572.0659,112537.2751,1156.27509,
3726,111414,29,111530.211,112190.8462,776.8462227,
3727,111442,30,111877.6202,112780.2043,1338.204316,
3728,111461,6,112190.8843,112995.5041,1534.504123,
3729,111491,22,111967.1932,112632.2677,1141.26767,
3730,111521,22,112167.0534,112833.3274,1312.327371,
3731,111553,22,111726.8074,112184.0145,631.0145224,
3732,111577,22,112262.9016,112770.1944,1193.194411,
3733,111614,22,111884.8154,112749.8753,1135.875325,
3734,111639,31,111976.0245,112666.695,1027.694957,
3735,111667,19,111810.6389,112698.7924,1031.79239,
3736,111698,10,111989.3339,112581.6531,883.6531168,
3737,111729,13,112042.7333,112976.9893,1247.989265,
3738,111762,20,112179.3808,112842.7811,1080.781137,
3739,111797,22,112144.4853,112997.2634,1200.263441,
3740,111834,28,111954.4159,112498.8854,664.8854307,
3741,111874,25,112100.9164,112948.5551,1074.555067,
3742,111902,21,112097.8979,113219.8346,1317.834576,
3743,111943,2,112353.3126,113601.7913,1658.791313,
3744,111976,3,112183.0604,112570.8634,594.8633691,
3745,112002,0,112295.8759,113464.7171,1462.717117,
3746,112040,29,112277.958,112975.5244,935.5243915,
3747,112075,18,112464.1059,112685.1949,610.1948695,
3748,112102,7,112583.0156,113105.963,1003.963008,
3749,112134,7,112506.2633,112869.0362,735.03623,
3750,112161,3,112426.7207,112822.9012,661.9012021,
3751,112190,14,112546.154,113562.9295,1372.929485,
3752,112230,23,112412.7895,113122.0488,892.0488024,
3753,112258,28,112472.2942,112834.0376,576.0376306,
3754,112283,5,112768.0151,113823.3272,1540.32722,
3755,112313,26,112611.6811,113500.7794,1187.77942,
3756,112350,23,112653.0239,113224.3472,874.3472414,
3757,112382,16,112559.6119,113520.3295,1138.329473,
3758,112421,8,112719.0029,113706.0234,1285.023445,
3759,112437,30,112694,113425.5324,988.5323717,
3760,112468,16,112617.3968,113187.3395,719.3395005,
3761,112501,7,112846.0362,113579.8846,1078.884606,
3762,112530,3,112939.1509,113755.1281,1225.128092,
3763,112562,15,112839.9981,113522.8715,960.8715463,
3764,112594,27,112682.9538,113589.6204,995.620408,
3765,112616,1,112691.6506,114048.3428,1432.342841,
3766,112645,31,112892.8741,113564.6959,919.6959409,
3767,112673,9,112738.7343,114018.0895,1345.089525,
3768,112701,10,112816.8318,113536.6591,835.6590625,
3769,112729,19,112827.1529,113344.4174,615.4173906,
3770,112754,18,112791.1618,113774.0794,1020.07936,
3771,112777,11,113147.5995,113547.2959,770.2959374,
3772,112809,4,112966.867,113412.244,603.2439917,
3773,112845,28,113010.6804,113793.2258,948.2257608,
3774,112879,22,113230.2613,113639.549,760.548994,
3775,112910,20,113073.0491,114067.4907,1157.490717,
3776,112936,23,113372.57,114063.5476,1127.547642,
3777,112968,13,113176.0998,113933.3928,965.3928311,
3778,112995,6,113166.27,114277.8325,1282.832538,
3779,113030,12,113407.3301,114090.5289,1060.528896,
3780,113052,29,113481.1969,113704.2844,652.2843513,
3781,113084,15,113628.4177,114885.228,1801.227962,
3782,113120,11,113615.3132,114283.5815,1163.581467,
3783,113145,19,113341.5228,114028.2345,883.2344706,
3784,113179,2,113623.332,114268.2999,1089.299903,
3785,113200,4,113413.244,113861.2711,661.2710821,
3786,113236,16,113370.4173,114461.2592,1225.259241,
3787,113263,18,113801.0448,115113.5718,1850.571829,
3788,113295,21,113687.1849,113952.9856,657.9855826,
3789,113324,10,113762.2325,114088.0345,764.034462,
3790,113352,24,113656.8688,114727.0081,1375.008122,
3791,113385,0,113577.5223,114581.0676,1196.067583,
3792,113421,30,113578.7244,114474.4885,1053.488508,
3793,113447,31,113780.2348,114461.9178,1014.917786,
3794,113478,8,113960.2989,114989.3795,1511.379477,
3795,113510,4,114117.7049,115175.1596,1665.159551,
3796,113535,29,113985.2273,114043.3626,508.3626075,
3797,113567,27,113615.1155,114921.3805,1354.380462,
3798,113599,12,113733.1641,114547.7101,948.7101216,
3799,113619,24,114062.2429,115116.3442,1497.344189,
3800,113641,7,114173.5646,114966.1552,1325.155239,
3801,113668,22,114105.1201,114943.2329,1275.232882,
3802,113702,21,113891.8264,114626.1509,924.1509328,
3803,113732,9,113926.3967,115041.0732,1309.073211,
3804,113765,28,114085.1324,114662.3584,897.3583701,
3805,113798,25,114208.1609,114707.7378,909.7377649,
3806,113827,29,114068.9165,115271.1323,1444.132266,
3807,113863,3,114061.0404,114838.4989,975.4989325,
3808,113892,25,114280.2705,114460.6393,568.6393014,
3809,113922,23,114182.7785,114606.9914,684.9914429,
3810,113949,13,114356.296,115186.2417,1237.241743,
3811,113976,20,114095.9432,115190.2544,1214.254353,
3812,114005,10,114511.2661,115591.8608,1586.860821,
3813,114030,12,114536.8515,115708.806,1678.806045,
3814,114065,19,114142.9295,115044.3836,979.3835763,
3815,114097,31,114536.0865,115280.4618,1183.461833,
3816,114135,2,114439.5307,115599.472,1464.472044,
3817,114180,25,114743.0286,115683.3604,1503.360434,
3818,114200,30,114746.2315,115567.2304,1367.230397,
3819,114232,5,114784.0154,115418.943,1186.942953,
3820,114256,11,114452.7707,115001.1483,745.1482541,
3821,114284,6,114554.749,115360.6826,1076.682605,
3822,114320,16,114696.8961,115393.7417,1073.741702,
3823,114363,14,114793.1163,115259.1549,896.1548884,
3824,114385,21,114888.8846,115719.8249,1334.824863,
3825,114414,14,114851.6465,115378.7831,964.7830755,
3826,114435,0,114882.3714,115560.7726,1125.772594,
3827,114470,28,114865.4766,115345.2628,875.2627913,
3828,114505,23,114754.6972,115100.8038,595.8037735,
3829,114534,7,115021.8585,115443.6155,909.615456,
3830,114565,3,115316.126,116122.8973,1557.8973,
3831,114606,19,115362.449,116506.7628,1900.762762,
3832,114632,5,115362.2943,115696.3124,1064.3124,
3833,114666,22,115098.8715,115981.0222,1315.022218,
3834,114691,9,115063.8767,116127.4014,1436.401438,
3835,114713,1,115119.2364,115539.4554,826.4553749,
3836,114734,11,115104.0074,115826.3919,1092.391864,
3837,114764,23,115204.6161,115628.0991,864.0990757,
3838,114803,27,115181.8301,115398.4724,595.4723679,
3839,114838,8,115108.4173,116098.0004,1260.000379,
3840,114872,13,115398.1296,116030.9579,1158.957867,
3841,114906,1,115253.4162,115370.3236,464.3236167,
3842,114937,14,115520.2787,116698.7965,1761.796516,
3843,114970,31,115431.6207,116286.3612,1316.361175,
3844,115005,15,115355.1557,116106.2166,1101.216563,
3845,115026,23,115765.3944,116305.0224,1279.02241,
3846,115047,18,115666.1748,115841.049,794.0490007,
3847,115072,28,115638.1672,116352.2571,1280.257119,
3848,115115,6,115842.9187,116210.9404,1095.940403,
3849,115139,20,115687.7883,115926.9221,787.9221252,
3850,115158,29,115768.1685,116358.4786,1200.47857,
3851,115189,1,115779.3877,116379.1084,1190.108429,
3852,115213,0,115605.5498,116174.7592,961.7592008,
3853,115235,27,115485.5643,116243.9205,1008.920499,
3854,115262,16,115637.0954,116469.6571,1207.657149,
3855,115298,2,115724.6998,116501.1301,1203.130133,
3856,115326,21,115871.4329,116799.0222,1473.022222,
3857,115353,25,115793.7053,116605.5719,1252.571858,
3858,115390,20,116044.2465,116843.1968,1453.196768,
3859,115423,26,116140.4315,116911.4341,1488.434124,
3860,115452,26,116152.3092,116952.0998,1500.099815,
3861,115476,11,115881.31,116861.3926,1385.392639,
3862,115498,5,115887.7726,117003.3358,1505.335846,
3863,115525,7,116084.6544,116350.784,825.7840253,
3864,115555,4,115869.129,116981.2012,1426.201235,
3865,115591,18,116428.5054,117164.5876,1573.587579,
3866,115623,30,116134.6806,116621.1721,998.1720854,
3867,115663,13,116385.1965,117303.6407,1640.640709,
3868,115683,9,116505.7042,117572.9487,1889.94869,
3869,115711,12,116320.7647,116559.8672,848.8671972,
3870,115746,15,116290.6895,117131.8861,1385.886119,
3871,115775,30,116653.4933,117879.061,2104.060969,
3872,115799,22,116330.8164,116766.2589,967.2588555,
3873,115825,24,116376.0472,117220.891,1395.890957,
3874,115859,0,116210.6618,117109.0137,1250.013737,
3875,115886,8,116342.2052,117538.8981,1652.89809,
3876,115912,31,116379.9988,117212.8544,1300.854418,
3877,115946,2,116584.6586,117518.1549,1572.154853,
3878,115971,1,116410.4293,117477.1798,1506.179754,
3879,116005,6,116402.5442,116896.8593,891.8593111,
3880,116022,3,116312.9762,117339.7709,1317.77093,
3881,116050,23,116405.307,116755.4376,705.4376403,
3882,116088,28,116468.2571,116971.3641,883.3640806,
3883,116123,4,116649.8685,117694.1417,1571.141691,
3884,116147,7,116642.0495,116714.5538,567.5538102,
3885,116180,12,116656.8751,117461.2275,1281.227524,
3886,116213,16,116492.6789,117070.6666,857.6666275,
3887,116239,27,116711.0746,117458.8106,1219.810565,
3888,116265,29,116444.0823,117259.8317,994.8316765,
3889,116291,10,116823.358,117524.5662,1233.566205,
3890,116322,14,117027.0434,117360.7708,1038.77078,
3891,116353,25,117051.2994,118025.1494,1672.149445,
3892,116387,26,116755.5013,117317.4286,930.4286404,
3893,116421,23,116906.0232,117748.1548,1327.154821,
3894,116450,17,116950.2649,117305.953,855.9529954,
3895,116479,17,117370.4539,118238.4683,1759.468269,
3896,116508,17,116853.3057,117178.0071,670.0071428,
3897,116542,17,117083.4471,117443.0483,901.048303,
3898,116578,17,116986.2707,117377.8266,799.8266144,
3899,116610,17,117229.3303,117584.0696,974.0696244,
3900,116641,17,117277.7072,117761.0497,1120.049683,
3901,116664,17,116800.9452,117558.473,894.4729923,
3902,116702,17,117206.473,117646.6411,944.641142,
3903,116730,17,117387.8822,117868.2248,1138.224794,
3904,116753,17,117566.5361,118514.6637,1761.663737,
3905,116791,17,117069.196,117908.6215,1117.621468,
3906,116824,17,117237.4017,117455.5576,631.5576492,
3907,116839,17,116967.7983,117950.3876,1111.387552,
3908,116867,17,117795.5709,118394.8121,1527.812132,
3909,116896,17,117593.327,118518.1216,1622.121611,
3910,116929,17,117855.1064,118733.1781,1804.178116,
3911,116960,17,117165.3534,118168.1644,1208.164409,
3912,116978,17,117752.4895,117899.8021,921.8021021,
3913,117005,17,117302.8355,117524.387,519.3870164,
3914,117033,17,117542.8235,118107.6066,1074.606643,
3915,117062,17,117376.3819,117895.5967,833.5966636,
3916,117096,17,117453.0126,117677.3165,581.3164917,
3917,117129,17,117933.923,118873.0209,1744.020949,
3918,117150,17,118062.5136,118775.381,1625.381011,
3919,117171,17,117663.7961,118113.5838,942.5838316,
3920,117205,17,117654.7877,118051.2218,846.2218332,
3921,117238,17,117911.9028,118232.5584,994.5583904,
3922,117268,17,117968.2607,118169.8171,901.8171095,
3923,117294,17,117482.5338,117866.1483,572.1482912,
3924,117325,17,117595.1481,118072.5598,747.5597852,
3925,117348,17,118337.9965,118883.0735,1535.073523,
3926,117378,17,117796.8616,118406.6632,1028.663159,
3927,117410,17,117977.5562,118716.2049,1306.204931,
3928,117442,17,117941.1803,118303.3985,861.3984944,
3929,117469,17,117837.1358,118121.9449,652.9448611,
3930,117508,7,117544.2353,118424.0152,916.0152089,
3931,117535,15,117711.0114,118598.9622,1063.962165,
3932,117569,2,117619.8035,118208.7719,639.7718959,
3933,117596,8,117756.5895,118590.8471,994.8470881,
3934,117629,3,117732.0049,118496.8462,867.8462096,
3935,117667,9,117710.4166,118465.7652,798.7652138,
3936,117697,26,117940.6144,118332.815,635.8149711,
3937,117725,17,117987.9449,118727.8752,1002.875191,
3938,117758,5,117926.2409,118986.8003,1228.800334,
3939,117788,28,118083.1373,119081.0089,1293.008859,
3940,117810,31,117941.8977,118748.7668,938.7667993,
3941,117830,13,117905.1665,119110.9792,1280.979237,
3942,117862,20,118015.3884,119141.4386,1279.438587,
3943,117886,7,118208.3492,118554,668,
3944,117929,16,118085.2626,118850.6286,921.6286298,
3945,117948,23,117988.8167,118744.3115,796.3114569,
3946,117973,29,118134.4497,119492.3016,1519.301554,
3947,118006,26,118094.3912,118834.6308,828.6308243,
3948,118029,6,118259.8246,119215.5651,1186.565126,
3949,118066,14,118085,118880.2641,814.2640687,
3950,118093,6,118266.7872,119086.3448,993.3448434,
3951,118114,4,118408.5522,119413.9066,1299.906589,
3952,118136,16,118387.4458,118821.7026,685.7025533,
3953,118172,15,118364.9222,119327.3043,1155.304284,
3954,118204,0,118350.0308,118780.4537,576.4537476,
3955,118235,0,118843.3198,119648.9332,1413.933248,
3956,118267,28,118471.0049,118784.8006,517.800626,
3957,118298,31,118497.4919,119368.6644,1070.664381,
3958,118327,5,118421.7629,119021.2581,694.2581141,
3959,118359,14,118483.4227,118837.2383,478.2383137,
3960,118397,25,118777.7571,119099.9473,702.9472799,
3961,118429,3,118841.4185,119447.8655,1018.865507,
3962,118462,7,118880.2942,119521.6318,1059.631819,
3963,118489,20,119168.7073,119610.1979,1121.197947,
3964,118510,11,118647.5936,119349.8989,839.8988775,
3965,118532,11,118673.598,119143.5784,611.5784286,
3966,118560,11,119119.2254,120077.1465,1517.146544,
3967,118585,8,118709.5793,119045.0643,460.0642562,
3968,118615,18,118980.8251,119923.2266,1308.226552,
3969,118640,14,118741.5115,119436.2948,796.29479,
3970,118673,16,118833.6641,119493.3788,820.3788162,
3971,118706,1,119010.0148,119265.9235,559.9235122,
3972,118739,1,119141.3183,119895.6246,1156.624586,
3973,118762,17,119027.7461,119577.0647,815.064701,
3974,118792,22,119095.9605,119334.2793,542.2793486,
3975,118824,22,119374.3817,120226.7783,1402.778307,
3976,118845,18,119212.9239,119533.2113,688.2113345,
3977,118878,28,119024.5776,120092.7096,1214.709646,
3978,118900,26,119009,119747.5642,847.5642031,
3979,118937,22,119157.4291,119836.435,899.4349811,
3980,118970,29,119059.8999,119681.8012,711.8011809,
3981,119001,13,119270.4736,119730.171,729.1710483,
3982,119025,25,119250.02,119798.1305,773.1305261,
3983,119062,5,119445.471,119779.4706,717.4706094,
3984,119094,0,119220.0034,120421.9767,1327.976735,
3985,119120,12,119162.0119,119710.5841,590.5841469,
3986,119144,12,120159.6505,121446.6043,2302.604298,
3987,119175,27,119292.047,120141.6151,966.6151229,
3988,119193,27,119533.5231,120138.5034,945.5033753,
3989,119229,4,119285.8507,119847.5301,618.5300855,
3990,119253,1,119671.7028,119828.7028,575.7027585,
3991,119280,15,119486.3326,120468.1025,1188.102526,
3992,119312,3,119646.0898,120435.0825,1123.082533,
3993,119353,18,119683,119817.5185,464.5184541,
3994,119383,7,119605.0923,120188.1446,805.1445531,
3995,119418,8,119488.0643,120396.0077,978.007653,
3996,119439,13,119504.8559,120280.575,841.5750215,
3997,119472,29,119566.4063,120331.4985,859.4985023,
3998,119508,22,119736.3421,120713.111,1205.110952,
3999,119527,20,119791.3577,119966.4975,439.4974747,
4000,119557,17,119794.0759,120227.1303,670.1303268,
4001,119585,27,119802.5063,120365.5086,780.5086427,
4002,119627,6,120230.3448,120832.7035,1205.70354,
4003,119665,5,119818.7693,120859.9056,1194.905585,
4004,119695,25,119910.6757,120460.7193,765.7193101,
4005,119726,4,120077.9233,120712.1384,986.1384067,
4006,119747,18,119821.5185,120389.3668,642.3667965,
4007,119780,10,120095.2285,120635.3536,855.353629,
4008,119805,10,120580.2793,121390.9068,1585.906839,
4009,119832,20,119881.4975,120806.1729,974.1729196,
4010,119867,10,120115.2438,120495.7321,628.7320674,
4011,119895,14,120001.1697,120891.6012,996.6011869,
4012,119923,8,120268.5864,121280.3404,1357.340359,
4013,119954,1,120109.9263,120800.5545,846.5544874,
4014,119987,11,120281.4588,120757.8753,770.8753077,
4015,120024,10,120189.6019,120686.9432,662.9432175,
4016,120055,7,120288.9201,120898.3005,843.3004612,
4017,120086,16,120130.5533,121023.7591,937.7590711,
4018,120124,17,120404.1303,120975.8062,851.8062364,
4019,120152,28,120293.1524,121367.0697,1215.069694,
4020,120175,13,120272.8621,121003.7174,828.7174489,
4021,120202,26,120411.8619,121090.4014,888.4014446,
4022,120241,14,120560.2851,121086.1012,845.10122,
4023,120268,12,120443.0049,121420.589,1152.589024,
4024,120298,29,120389.0572,121402.8479,1104.847899,
4025,120331,6,120501.6605,121037.291,706.2910052,
4026,120361,27,120617.5346,121192.2766,831.2765573,
4027,120398,25,120752.8197,121099.7082,701.7081969,
4028,120422,31,120766.8043,121398.6967,976.6966848,
4029,120460,18,120585.5388,121561.7282,1101.728178,
4030,120493,15,120824.0378,121359.1607,866.1606872,
4031,120534,20,120802.4451,121625.3904,1091.390363,
4032,120556,31,120780.0826,121751.529,1195.529019,
4033,120588,10,120891,120990.6491,402.6491106,
4034,120623,4,120731.7474,121212.905,589.9049774,
4035,120658,11,120708.2494,121894.4827,1236.482723,
4036,120694,10,120973.661,121799.5919,1105.591871,
4037,120729,26,121289.9358,121921.2685,1192.268543,
4038,120757,1,121275.3753,121698.4557,941.4557173,
4039,120779,0,120848.8713,121740.056,961.0560393,
4040,120806,16,121504.0344,122048.861,1242.860961,
4041,120832,22,120940.6876,121601.6841,769.6840792,
4042,120863,5,121073.7226,121691.0982,828.0981625,
4043,120890,25,121084.7108,121670.3886,780.3886186,
4044,120923,7,121281.1075,121646.0961,723.0960822,
4045,120945,17,121387.2171,122251.2316,1306.231609,
4046,120982,13,121121.0214,121638.4544,656.4544157,
4047,121007,27,121210.4158,121834.1144,827.1144015,
4048,121039,4,121258.8001,121823.6544,784.6544003,
4049,121064,28,121296.7645,121766.0017,702.001679,
4050,121089,6,121264.1713,122010.1544,921.1544032,
4051,121114,29,121504.3614,122526.5577,1412.557651,
4052,121140,14,121710.7933,122470.9334,1330.933426,
4053,121164,15,121554.2018,122568.0499,1404.049916,
4054,121190,0,121656.6913,122376.0626,1186.062624,
4055,121224,18,121586.2607,122247.1274,1023.127355,
4056,121265,8,121312.356,122624.4499,1359.449891,
4057,121296,2,121602.1111,122143.0274,847.0273515,
4058,121335,2,122164.0531,122905.956,1570.956033,
4059,121375,2,121864.4773,122585.6541,1210.654088,
4060,121412,1,121879.0773,122532.0749,1120.074888,
4061,121435,6,121953.9182,123021.6342,1586.63424,
4062,121463,12,122083.0145,122722.0341,1259.034077,
4063,121496,5,121725.0064,122636.4426,1140.442631,
4064,121518,28,121843.2804,122252.137,734.1370003,
4065,121553,25,121872.4777,123007.8721,1454.872128,
4066,121582,31,121601,123013.8877,1431.88771,
4067,121615,20,121853.0963,122226.4638,611.4638103,
4068,121639,10,122029.2089,122438.3106,799.310588,
4069,121664,27,122147.2068,122675.0602,1011.060187,
4070,121701,4,122068.6871,122422.0243,721.0242638,
4071,121734,16,122097.468,122245.3136,511.3136431,
4072,121759,22,122099.0735,122822.8561,1063.856068,
4073,121787,13,122112.0015,123025.6159,1238.615932,
4074,121818,2,122058.1874,123014.3331,1196.333058,
4075,121849,17,122565.0005,123482.6064,1633.606361,
4076,121882,26,122244.3493,122631.3466,749.3466293,
4077,121919,11,122075.1698,123430.729,1511.729023,
4078,121939,3,122296.364,122720.7614,781.761407,
4079,121972,3,122183.6034,122735.4622,763.4621801,
4080,121995,21,122470.2063,123008.2193,1013.219282,
4081,122023,21,122759.0768,123163.6963,1140.696337,
4082,122050,21,122239.3357,123062.4757,1012.475702,
4083,122075,21,122450.9854,122953.6686,878.6685994,
4084,122094,21,122876.188,123183.9054,1089.90536,
4085,122113,3,122917.3009,123240.4882,1127.488191,
4086,122142,18,122296.7056,122760.5332,618.5331896,
4087,122182,21,122943.725,123663.7806,1481.780569,
4088,122207,16,122383.264,123090.4015,883.4014593,
4089,122237,20,122448.0734,123175.8625,938.86246,
4090,122255,14,122586.4808,123408.5561,1153.556051,
4091,122283,5,122741.9936,123196.2484,913.2484028,
4092,122310,7,122547.135,123016.6228,706.622804,
4093,122338,27,122773.2437,123431.7658,1093.765791,
4094,122366,10,122790.3234,123327.1132,961.1131542,
4095,122407,28,122522.7627,123670.9485,1263.948511,
4096,122445,15,122805.7241,123526.0684,1081.068401,
4097,122473,7,122566.9628,123386.6268,913.6267755,
4098,122508,1,122756.2735,123564.6175,1056.617494,
4099,122540,4,122704.1097,123081.9901,541.9901313,
4100,122568,26,122965.1347,123700.3803,1132.380275,
4101,122604,0,122680.0263,123183.4096,579.409609,
4102,122642,22,122702.4152,123073.1096,431.1096096,
4103,122672,9,122934.688,123357.4894,685.4894245,
4104,122704,9,122983.0788,123468.3421,764.3420895,
4105,122725,9,122737.083,123552.1464,827.1464286,
4106,122756,9,123253.0161,123755.1087,999.1087173,
4107,122795,9,123391.5719,123983.7619,1188.761877,
4108,122825,3,123212.3006,124156.2138,1331.213782,
4109,122844,8,122894.2494,123790.7558,946.7557813,
4110,122878,9,123470.19,124464.1905,1586.190506,
4111,122906,0,123046.5656,123669.3549,763.354928,
4112,122932,12,123260.8237,123786.6558,854.6557866,
4113,122958,31,123135.0028,124068.5866,1110.586567,
4114,122995,30,123271.6315,123752.8002,757.8002175,
4115,123024,30,123286.7946,124395.2161,1371.216082,
4116,123051,30,123840.1717,124154.4837,1103.483665,
4117,123084,30,123901.8906,124207.9706,1123.970634,
4118,123120,30,123407.2508,123679.1892,559.1892432,
4119,123148,22,123189.1096,123866.8237,718.8236609,
4120,123183,30,123646.2116,123794.8387,611.8386647,
4121,123214,25,123467.3081,124080.3402,866.3402146,
4122,123243,5,123515.5307,124148.1631,905.163081,
4123,123269,20,123406.9058,123965.1323,696.1323243,
4124,123298,18,123363.1153,124563.9526,1265.952624,
4125,123328,30,123555.1865,124505.0805,1177.08047,
4126,123360,10,123616.1269,124154.0421,794.042077,
4127,123385,2,123774.6935,124494.5846,1109.584602,
4128,123407,11,123548.439,124406.8032,999.803247,
4129,123436,28,123844.4024,124704.2033,1268.203297,
4130,123464,27,123746.3473,124180.6711,716.6710884,
4131,123490,6,123758.8215,124067.2592,577.2591787,
4132,123516,15,123722.6085,124444.6978,928.697761,
4133,123547,7,123679.1363,124795.5692,1248.569159,
4134,123573,6,123717.8934,124120.7418,547.7418165,
4135,123618,16,123673.2268,124532.4168,914.416819,
4136,123644,4,124006.7037,124953.3563,1309.356297,
4137,123673,12,123710.2156,124865.9271,1192.927145,
4138,123701,22,124029.8237,124752.5391,1051.539114,
4139,123731,17,124082.6603,124870.0688,1139.068755,
4140,123758,0,124286.4411,125137.5404,1379.540393,
4141,123782,8,124313.6286,124753.6468,971.6468112,
4142,123808,25,123997.5412,124875.941,1067.94104,
4143,123842,1,124035.0725,124563.4348,721.4347598,
4144,123878,21,124216.2558,124529.9637,651.9637379,
4145,123911,16,124141.6521,124947.3581,1036.358077,
4146,123942,6,124181.1488,125083.1412,1141.141153,
4147,123983,20,124263.6083,124900.8219,917.8219397,
4148,124012,13,124293.8102,124774.0551,762.0551034,
4149,124033,13,124631.3686,125080.245,1047.24499,
4150,124067,21,124522.006,125265.3343,1198.334282,
4151,124101,5,124281.1057,125233.5254,1132.525356,
4152,124122,27,124408.2695,124685.4403,563.4402809,
4153,124158,2,124561.792,124877.2171,719.2171356,
4154,124194,10,124416.3803,124792.0312,598.0312477,
4155,124222,18,124252.0167,125437.7899,1215.789925,
4156,124250,14,124601.0057,125012.2593,762.2593182,
4157,124285,14,124657.2593,125135.2021,850.2021295,
4158,124318,11,124568.9727,125031.7088,713.70877,
4159,124348,9,124528.5546,125708.2444,1360.244432,
4160,124380,7,124595.3866,125724.6382,1344.638161,
4161,124411,8,124682.4877,125688.1749,1277.174932,
4162,124439,28,124757.3446,125766.9648,1327.964771,
4163,124469,1,124913.6234,125660.8557,1191.855662,
4164,124495,4,124803.211,125531.1285,1036.12847,
4165,124527,15,124882.681,125544.7492,1017.749154,
4166,124555,12,124771.4101,125477.4782,922.4781521,
4167,124582,17,124912.9293,125653.4734,1071.473371,
4168,124609,27,124891.5956,125326.727,717.7269698,
4169,124645,10,125165.6,125677.1281,1032.128067,
4170,124679,14,125042.9492,125936.2536,1257.253636,
4171,124710,13,125269.9464,125901.1184,1191.118352,
4172,124732,2,125054.2933,126174.7771,1442.777124,
4173,124769,20,125324.3273,125855.9757,1086.975701,
4174,124790,22,124866.9415,125381.3157,591.3156725,
4175,124833,0,125115.024,125644.9099,811.9098834,
4176,124854,3,125573.545,125746.4756,892.475617,
4177,124885,18,125298.8443,126236.6043,1351.604292,
4178,124923,4,125397.8224,126061.8526,1138.85258,
4179,124961,3,125355.0046,125801.9441,840.944131,
4180,124991,11,125149.1651,125653.6786,662.6785956,
4181,125023,31,125397.6465,125575.3884,552.3884232,
4182,125047,31,125483.7436,125688.2455,641.2454656,
4183,125076,21,125507.1048,126237.1607,1161.160716,
4184,125112,25,125238.9094,125872.9515,760.9514793,
4185,125147,22,125395.733,125967.8757,820.8757309,
4186,125180,16,125499.9156,126294.9345,1114.93448,
