Average Waiting Time_Default(s),Average Waiting Time_Anticipation(s),Difference(s),if Anticipation is better
988.5682196346079,987.0994659814552,1.468753653152703,1.0
1004.7994598246546,1005.9997475052111,-1.200287680556471,0.0
1013.4473559377321,1013.7730190205245,-0.32566308279240275,0.0
999.8916297616707,1000.5992071146727,-0.707577353001966,0.0
989.8287005672681,990.8809566973617,-1.0522561300936104,0.0
997.5795692927286,997.7831700784427,-0.20360078571411577,0.0
1002.2353523519447,1002.8986515377456,-0.6632991858009518,0.0
1001.9566635556655,1001.6062533460878,0.35041020957771707,1.0
1004.2460640635923,1003.4281891181249,0.817874945467338,1.0
1010.9429863353045,1011.2577444460338,-0.31475811072937177,0.0
1003.2471848900528,1003.0044031044589,0.24278178559435673,0.56
